,pessoaID,solicitacaoID,historicoID,idadePessoa,salarioAnualPessoa,moradiaPessoa,tempoTrabalhoPessoa,motivoEmprestimo,pontuacaoEmprestimo,totalEmprestimo,taxaJuros,statusInadimplencia,comprometimentoRendaPorcentagem,pessoaInadimplente,tempoUltimaSolicitacaoCredito
1743,hoxwmYCK-CWcb,KEIbtO8I-2gfz,XHX0vR63-HBeM,28.0,73073.0,Hipotecada,8.0,Empreendimento ,A,4200.0,5.79,0.0,0.06,N,7
1744,6EvXXrPb-JDGm,J0C9EGp3-KfZD,QyhhTrkm-Xrtu,23.0,90000.0,Hipotecada,1.0,Pagamento de débitos,C,1500.0,12.84,0.0,0.02,N,2
1745,5deB5DeT-OKAp,vwZi6gb8-h0ve,s2fQ68Mw-HuT3,33.0,54000.0,Aluguel,15.0,Pagamento de débitos,B,10000.0,10.99,0.0,0.19,N,8
1746,bID0K67N-vQW8,yr2df52L-C7Eq,e7ynJKU7-HMr1,25.0,28800.0,Aluguel,5.0,Pessoal,A,5575.0,6.62,0.0,0.19,N,4
1747,ODCfasRB-ihDn,MdGA8x7d-jHnx,Pfrii9hv-jZPY,26.0,155000.0,Hipotecada,10.0,Educativo,B,25000.0,10.75,0.0,0.16,N,3
1748,2qEcLfNb-qZ1Y,XpYNA7C2-OAFN,vlKif3eq-E1AW,23.0,58650.0,Aluguel,7.0,Médico,D,10800.0,16.29,1.0,0.16,N,3
1749,6ZgUoDxQ-uNG8,7bpddyOs-DBS2,lQeXhlBj-A4RZ,38.0,100000.0,Aluguel,0.0,Pagamento de débitos,C,14000.0,13.23,0.0,0.14,Y,14
1750,uJYG2cX2-SEbq,QRsPavlC-EmDD,94fCbboX-vUmR,24.0,62900.0,Aluguel,8.0,Médico,D,12000.0,15.62,1.0,0.16,Y,2
1751,9HBLzxdF-NnYW,OpCqlccn-btpL,z0tyFWJQ-eEWY,22.0,60000.0,Aluguel,0.0,Educativo,C,14000.0,12.73,0.0,0.23,N,2
1752,fNBuKg8e-YUPR,RWAu89Mo-1sy9,ORT509Dn-INxW,21.0,18701.0,Hipotecada,0.0,Pessoal,D,4200.0,14.11,1.0,0.22,Y,4
1753,TJvond5k-OZsJ,Sq9jFOjZ-nd4A,LOrdD3hM-coOU,22.0,96000.0,Hipotecada,3.0,Educativo,C,11400.0,13.04,0.0,0.12,Y,2
1754,cY5jOqvW-OFbE,i0mCLk4x-HSua,xE4EvZSN-h76y,22.0,57000.0,Hipotecada,1.0,Empreendimento ,A,3200.0,5.99,0.0,0.06,N,4
1755,dzMDZeAt-1Yr4,ahT3fAgF-qoSx,O15wQpOd-krLb,24.0,80000.0,Hipotecada,8.0,Educativo,A,10000.0,8.9,0.0,0.13,N,4
1756,ji3fFcUX-uC4L,mwNA5RSD-MeZN,D8n27kWQ-M1uS,23.0,24000.0,Própria,0.0,Educativo,A,7000.0,7.14,0.0,0.29,N,3
1757,KK5IiYRi-Ks9j,eUyA1Gcg-hNM1,a77oyz7a-mpdT,26.0,39900.0,Aluguel,1.0,Pagamento de débitos,B,14000.0,10.37,1.0,0.35,N,3
1758,CNqfvtB4-DxFi,HO7zg4B4-Z6dI,rNwttLOU-Ht9F,21.0,24996.0,Aluguel,0.0,Pagamento de débitos,B,3000.0,11.49,0.0,0.12,N,3
1759,H3iPrkPx-YLN1,SFDhlddW-OrGb,jn0fXPsl-PlvQ,22.0,63800.0,Hipotecada,7.0,Pagamento de débitos,B,25000.0,11.36,0.0,0.39,N,4
1760,6Ryu3C2G-Ef86,srDxs5zS-ISTj,H96JjCtk-eA9k,30.0,54000.0,Aluguel,9.0,Melhora do lar,C,15000.0,14.27,1.0,0.28,Y,8
1761,qOeXgAXt-1W7A,iMBOXAQo-fLxp,0ZBhGl4q-SvRO,24.0,61650.0,Hipotecada,4.0,Melhora do lar,A,6500.0,6.03,0.0,0.11,N,4
1762,cu34bbvY-nvK4,bXTbPmWH-DLTH,w4afC37T-5jM1,24.0,115000.0,Hipotecada,7.0,Melhora do lar,A,1500.0,6.76,0.0,0.01,N,4
1763,QCrl3MTd-8H85,Dy72mlJI-6TUS,u0KE1FJ7-gAEQ,24.0,55782.0,Aluguel,3.0,Melhora do lar,A,17000.0,7.51,0.0,0.3,N,2
1764,2HX6Cowa-SyNz,ZTT772pw-uvxo,wF1L0dnb-wafZ,23.0,54000.0,Aluguel,3.0,Pagamento de débitos,C,12000.0,12.98,1.0,0.22,Y,3
1765,8XLzWuJ9-N4MS,LTWXvTbn-rncn,Mye8rftc-CCmr,24.0,29435.0,Aluguel,8.0,Empreendimento ,A,12000.0,7.66,1.0,0.41,N,3
1766,Mt6Dzjvq-cJWa,NOmJYIHF-WdJP,5ZeEMsKC-YoK4,25.0,120000.0,Hipotecada,9.0,Pessoal,A,10000.0,5.42,0.0,0.08,N,4
1767,eB24owMN-bs00,6p3Hft38-mHX8,eGyztFD2-E891,22.0,45000.0,Hipotecada,1.0,Educativo,B,8000.0,12.53,0.0,0.18,N,3
1768,ojWYc2H9-GGkO,sknqEsM5-AX6w,0doSzu4E-J9xa,24.0,75000.0,Hipotecada,4.0,Melhora do lar,A,15000.0,6.03,0.0,0.2,N,2
1769,mRyiBLaT-slk1,qaLogOrz-LRRu,nX3IhJAn-IGwi,22.0,39000.0,Aluguel,5.0,Pessoal,D,9600.0,16.77,1.0,0.25,Y,2
1770,Tvswnl3A-SFbq,CAiLDi99-7Ygn,JWRWUf7t-XwXO,30.0,90000.0,Hipotecada,5.0,Pessoal,B,7500.0,10.71,0.0,0.08,N,5
1771,4Fif2eAI-kN8g,YZj9wqtk-k7qT,I2mvWsdq-WaAc,36.0,62400.0,Hipotecada,13.0,Empreendimento ,C,14100.0,12.98,0.0,0.23,Y,14
1772,3FUSfBXN-Qjlc,d9vzKcT8-fKBX,4AvBJwab-ktL2,25.0,42000.0,Aluguel,4.0,Educativo,A,1925.0,6.17,0.0,0.05,N,4
1773,Z7IrcAuM-hQ4e,QJKW0pkS-BYQN,0vkNdjj2-gHxl,30.0,62000.0,Aluguel,14.0,Médico,B,12000.0,11.71,0.0,0.19,N,9
1774,n1MmuS5S-7NLy,bg1n1rb6-aoDJ,fuqZZOtq-0ZiQ,37.0,75600.0,Hipotecada,3.0,Pagamento de débitos,A,28000.0,7.49,0.0,0.37,N,15
1775,Nwq2uPhC-4yoz,W40rXHLM-sQJo,2AXZHZam-pCFX,24.0,66500.0,Hipotecada,7.0,Empreendimento ,C,1400.0,12.53,0.0,0.02,Y,4
1776,QP1MFIqf-LReL,LLiFkdUB-HI4A,ZQ1iaaPP-F30Q,32.0,25000.0,Aluguel,0.0,Pessoal,C,3000.0,13.48,0.0,0.12,N,5
1777,zlzJy0CC-BQ1s,cNXxaQAv-Aanu,EoPFvsun-tjPI,24.0,55600.0,Hipotecada,2.0,Melhora do lar,C,11700.0,13.57,0.0,0.21,Y,2
1778,yTuqNBgK-g18r,q7JN1yEz-Rtjl,oQlzUdHT-UcAW,25.0,45000.0,Hipotecada,5.0,Educativo,B,3800.0,10.65,0.0,0.08,N,3
1779,Pd2X4IBu-QZr0,8T9AA786-lOnR,Aaezy1UN-CYNt,36.0,90000.0,Hipotecada,13.0,Educativo,A,12000.0,6.62,0.0,0.13,N,13
1780,UQuAXRWj-6Ljd,9lgddlUz-nQyT,X6Mv9Ghh-eFd6,25.0,70000.0,Hipotecada,9.0,Pessoal,A,12000.0,5.79,0.0,0.17,N,2
1781,xm68MXG2-L9uA,TEiHs9n7-wsN1,STqKJQR2-Xcqv,25.0,36000.0,Aluguel,0.0,Pagamento de débitos,C,7500.0,13.49,0.0,0.21,N,4
1782,4PRwRYGo-prv6,8Bx7e7G3-pnc0,yUbJ1Mpi-NPjC,31.0,24000.0,Aluguel,2.0,Médico,A,1800.0,8.59,0.0,0.07,N,6
1783,EJKCdaUR-c8QI,no7FH1BB-sRRl,g8d90Xuu-OPHk,29.0,71000.0,Hipotecada,4.0,Pagamento de débitos,A,4000.0,7.14,0.0,0.06,N,9
1784,Yjt4H72T-xDAY,fD3564jW-pTKs,gPFZUUH8-n9tj,25.0,70000.0,Aluguel,0.0,Educativo,B,12000.0,11.99,0.0,0.17,N,2
1785,h7vLdXH9-pWxo,hlnNmicO-22WA,Ajtoc58N-bnF2,21.0,33000.0,Hipotecada,5.0,Melhora do lar,C,2000.0,14.27,1.0,0.06,N,4
1786,QbDjdC0d-K9os,q8JDBA2h-xJBS,eYAAbrxl-QUdH,24.0,70000.0,Hipotecada,9.0,Pagamento de débitos,B,12000.0,11.36,0.0,0.17,N,4
1787,jDvErxLD-zcXr,TD26zpcY-wnpf,oG1c9uM9-Ydlo,32.0,35000.0,Hipotecada,2.0,Pessoal,C,6075.0,13.49,0.0,0.17,N,9
1788,2T5myAyp-z7nw,nbQihZWO-2sjE,PSHWSS0Y-Bp9U,57.0,64000.0,Aluguel,20.0,Empreendimento ,A,8000.0,8.9,0.0,0.13,N,19
1789,KsWqFIZG-iImI,rMMGTIf8-IasW,5ARIC8DG-5KNm,23.0,28000.0,Hipotecada,2.0,Empreendimento ,B,8400.0,10.99,0.0,0.3,N,2
1790,0pQYYw6t-ZFAY,3lGp5kB3-ozKz,BLikDpKm-pjjQ,22.0,32244.0,Aluguel,2.0,Empreendimento ,B,11100.0,12.21,1.0,0.34,N,3
1791,Bdv64uTu-LSbM,qLvfqw5d-qypq,FASgxlNz-R8PR,27.0,47544.0,Aluguel,11.0,Pagamento de débitos,A,2500.0,7.88,0.0,0.05,N,5
1792,j0hkaZAi-WJpB,34UCigpM-LcHm,uOqK9td7-y2TX,29.0,40000.0,Hipotecada,9.0,Pessoal,A,5000.0,6.99,0.0,0.13,N,7
1793,IQaf2TUY-NGMs,6J2xILAQ-Apht,pgtCe1zb-Cgej,25.0,225000.0,Hipotecada,0.0,Empreendimento ,F,25000.0,18.67,0.0,0.11,N,2
1794,lp33cSsx-07I8,sL51msnG-OSgz,lutNoLTd-KAaD,26.0,33000.0,Aluguel,3.0,Pessoal,B,10000.0,11.71,0.0,0.3,N,3
1795,1uyXenbj-zWrD,Yldo8vvb-lfod,ayWXO3T5-Fgc4,28.0,78000.0,Hipotecada,1.0,Melhora do lar,C,5000.0,12.99,0.0,0.06,Y,7
1796,1TQ8tuq7-bIRS,FFlCHmne-MvJF,byyK9jq7-Rf53,27.0,35000.0,Aluguel,0.0,Pagamento de débitos,A,3000.0,8.49,0.0,0.09,N,10
1797,vgZzF6La-rX1G,eXJRFkrF-Io2Y,tNUlUHkr-xFS8,24.0,30000.0,Aluguel,0.0,Pessoal,A,3600.0,7.49,0.0,0.12,N,4
1798,eCHj81GA-6iX1,GCfNFLvc-eCGr,spIs8l75-Znjx,27.0,42000.0,Aluguel,6.0,Pessoal,A,5950.0,5.99,0.0,0.14,N,5
1799,i4RgU1R8-vRNL,RaO3Jb3v-qUit,pahcGNBJ-NU53,48.0,92000.0,Aluguel,6.0,Pagamento de débitos,B,16500.0,12.69,0.0,0.18,N,15
1800,DrK4cWES-APb8,MkNsAiTD-T5nn,2fGuKmzl-Nnd3,28.0,19992.0,Aluguel,12.0,Educativo,A,3000.0,7.14,1.0,0.15,N,9
1801,Zh1Ov9Hn-1ZH0,cQ4BSi1f-8X5H,O8M4k2hD-jxfz,35.0,26000.0,Aluguel,3.0,Pessoal,A,8000.0,7.9,1.0,0.31,N,6
1802,rUNlhITE-NnXv,dR4brUxa-11br,X4tGjciQ-EN5r,26.0,84000.0,Hipotecada,10.0,Pessoal,B,7500.0,12.69,0.0,0.09,N,3
1803,1dM8xRAR-kSXx,nt1srfks-PLTQ,FjFGF7WN-79ef,27.0,85000.0,Hipotecada,11.0,Educativo,A,12000.0,6.62,0.0,0.14,N,10
1804,J9qwzskT-gfTm,3pn6fGH2-QaAF,KjvT9j8q-kfx1,34.0,45000.0,Hipotecada,1.0,Pagamento de débitos,C,3800.0,13.16,0.0,0.08,Y,5
1805,aTMCoq55-BiCy,avnuyFOZ-LwUX,gJCcYUs7-vHms,40.0,37440.0,Hipotecada,3.0,Pessoal,B,10000.0,11.14,0.0,0.27,N,11
1806,Nyd1JHXd-NAap,7so95Pi9-75qW,l91n6nNd-fhoL,46.0,80000.0,Hipotecada,3.0,Melhora do lar,A,10000.0,6.17,0.0,0.13,N,13
1807,iFvNIQsd-4m32,EbuEyIiv-kNuh,DWzxhDgn-Ix88,21.0,30000.0,Aluguel,2.0,Pessoal,B,7000.0,10.99,1.0,0.23,N,2
1808,t3l1mR8D-tYb4,vKMq86cS-rqED,DvHjFRAJ-rB8p,21.0,64000.0,Própria,5.0,Médico,A,10000.0,7.66,0.0,0.16,N,3
1809,5fG907je-5S5m,ERUv3MHy-JAyj,mf5C2anE-Gh0N,23.0,120000.0,Aluguel,3.0,Empreendimento ,A,3725.0,8.49,0.0,0.03,N,2
1810,gRpUOioU-e9zD,4fcmGCkC-i1gn,L7ANGhnX-bKJR,28.0,24000.0,Aluguel,4.0,Pessoal,C,5600.0,12.68,0.0,0.23,Y,5
1811,6chcGqLM-rFFg,o4PNxmwt-sKMd,tT6MJ0pC-om8o,21.0,38000.0,Hipotecada,5.0,Educativo,C,7000.0,13.49,0.0,0.18,Y,3
1812,arbDgII6-Ekjy,248FfNok-2Tir,OaFThmtM-hxeh,23.0,52000.0,Aluguel,0.0,Educativo,A,3000.0,5.99,0.0,0.06,N,2
1813,Af6D9iZa-cOqL,uqKLAfKW-nAk0,4atKuGoJ-vpH7,25.0,70000.0,Aluguel,1.0,Empreendimento ,A,5750.0,8.0,0.0,0.08,N,4
1814,Ro1ZlnO1-29sj,NBG8sMFm-KZjM,jCn3ARdN-k1Wv,23.0,109200.0,Hipotecada,4.0,Empreendimento ,A,10000.0,8.63,0.0,0.09,N,2
1815,Xh2nAJmG-pZvr,SWW0C79r-lt68,IIqg51h8-ti3a,33.0,97200.0,Hipotecada,4.0,Pessoal,C,20000.0,12.29,0.0,0.21,N,9
1816,4tD36gcw-IrsA,HOMkG0Xw-wmAU,0AqDleka-pynW,31.0,35000.0,Hipotecada,2.0,Pagamento de débitos,B,10225.0,9.99,0.0,0.29,N,6
1817,3HWhCTTh-xFnd,vGvrcNQ6-WZjW,xtglgcUG-3JYL,27.0,64200.0,Aluguel,2.0,Pessoal,B,4000.0,9.25,0.0,0.06,N,5
1818,RX2UrJJY-336q,IWs7Wuku-t8wa,OewfNlmZ-qZKs,29.0,98080.0,Hipotecada,8.0,Empreendimento ,B,20000.0,8.88,0.0,0.2,N,9
1819,wNsNrpO5-Drkw,zGfjnmqR-2IXM,d4iX0ONz-HHZj,23.0,83000.0,Hipotecada,7.0,Pagamento de débitos,A,10000.0,7.66,0.0,0.12,N,4
1820,ixm4oSvj-NXcZ,98E9pWh2-MZf2,ImPr07Sr-NM5y,32.0,45000.0,Hipotecada,2.0,Médico,C,8000.0,14.65,0.0,0.18,N,8
1821,L9KcCnau-Sfej,dXRrXpAg-sFE1,NGonQ6KC-yUFZ,33.0,24947.0,Aluguel,3.0,Melhora do lar,B,6625.0,12.69,1.0,0.27,N,9
1822,YuDtsKgd-S9AS,dclotzzF-sUDn,M23uyRCZ-HYg7,22.0,24500.0,Aluguel,3.0,Pagamento de débitos,A,4500.0,8.94,0.0,0.18,N,2
1823,1yvdz8Gn-qojC,CUMHpvu7-lfQC,hMiE77TJ-RBOo,24.0,120000.0,Hipotecada,0.0,Pessoal,A,16000.0,9.63,0.0,0.13,N,2
1824,gk3IZG96-RqCA,YU03FeEa-FPsS,r9WpkjpI-wWRT,24.0,30000.0,Própria,7.0,Melhora do lar,A,15250.0,6.54,0.0,0.51,N,3
1825,ew9682gL-SbA1,J9J89Z6S-YqMr,eT8vjp6F-ZPit,32.0,60000.0,Hipotecada,11.0,Pessoal,C,7500.0,11.03,0.0,0.13,Y,10
1826,CaRgUizE-5XDq,OdWt6lH5-H5Bc,eh8WtnsD-5lA7,26.0,95000.0,Hipotecada,10.0,Melhora do lar,C,15000.0,15.96,0.0,0.16,N,3
1827,Z6iINXcB-1xSE,g5hPInti-rdkS,yT86cnMq-Mh3I,30.0,69996.0,Aluguel,0.0,Pessoal,B,2000.0,10.65,0.0,0.03,N,10
1828,bqzhYsoX-NYY3,Ibq49ctZ-mFHa,17YIbCfN-uI5c,21.0,31000.0,Hipotecada,5.0,Educativo,A,7500.0,5.42,0.0,0.24,N,4
1829,HNN6Grnl-fknG,NuXchJo0-2dX5,qBFrloUA-XKUB,24.0,75000.0,Hipotecada,9.0,Melhora do lar,A,11500.0,5.42,0.0,0.15,N,2
1830,d5Ekw9IC-XZjK,1sAS0j8z-1a4H,5vXhBuR3-tSlA,22.0,75000.0,Aluguel,5.0,Empreendimento ,B,5000.0,11.49,0.0,0.07,N,3
1831,r7gg0Ukx-SkjG,kWJLMt5l-AoyM,3K230qMt-1qjk,25.0,60000.0,Hipotecada,6.0,Empreendimento ,D,8400.0,16.89,0.0,0.14,N,3
1832,rNayD1WP-AOas,jgMChu6B-hhQX,o0dJTk3w-6WzR,22.0,71500.0,Aluguel,2.0,Educativo,C,6400.0,13.11,0.0,0.09,Y,2
1833,KpbxXo97-FzxB,7tKMrIN7-n6Xf,Yqmk0JSc-w80B,25.0,30000.0,Aluguel,3.0,Empreendimento ,D,10500.0,16.29,1.0,0.35,N,2
1834,IlwUbT1B-kU7h,xTTo0f9o-XvIX,A5UHlRir-icH1,24.0,62050.0,Hipotecada,1.0,Médico,C,5600.0,14.65,1.0,0.08,N,4
1835,CblggIQq-7Fp8,5O0Qypun-XtT4,De4YYLZ1-FY1g,23.0,80000.0,Própria,7.0,Empreendimento ,B,25000.0,9.99,0.0,0.31,N,3
1836,i7yWnvvA-QSSX,to8NJBu3-NIjy,RL1UYJBl-msDw,23.0,42000.0,Hipotecada,3.0,Educativo,A,11000.0,6.54,0.0,0.26,N,3
1837,veRNJgmL-xCSy,FbzhMvqY-Z4Wj,pUFPe05Z-xXr7,24.0,60000.0,Própria,9.0,Melhora do lar,B,15000.0,11.83,0.0,0.25,N,3
1838,qpBF42xv-aNRw,A5TXjSKp-EJHI,kMzDQHiQ-LAWK,32.0,235000.0,Aluguel,1.0,Pessoal,C,25000.0,12.53,0.0,0.11,Y,7
1839,q3qfKy2d-A66S,IcyUGuqJ-XWMS,z3xh4qSY-RKSF,24.0,90000.0,Hipotecada,8.0,Melhora do lar,E,24000.0,17.56,0.0,0.27,N,3
1840,2ijzeG7F-txnP,U6pl2Q2B-WmQU,4d90Qx5u-kjOl,24.0,243600.0,Hipotecada,6.0,Médico,A,12000.0,6.03,0.0,0.05,N,3
1841,0jlAqbaW-cBzI,Wn7Hwhsg-bvWY,zGn3YRRj-NFob,25.0,70000.0,Hipotecada,4.0,Pessoal,C,15000.0,13.16,1.0,0.21,Y,3
1842,UIiFbh0X-Rt65,gTnLhUmi-D1yq,2Li3KsIo-K8sU,31.0,90000.0,Hipotecada,11.0,Médico,A,12000.0,6.92,0.0,0.13,N,6
1843,oLb3wjJs-1JyG,Diry0zQP-BZI4,h0RK8hu3-CzTg,24.0,141000.0,Hipotecada,0.0,Empreendimento ,A,10000.0,5.99,0.0,0.07,N,3
1844,JAoxCRH2-AXOj,aky6Hkyu-TT9F,3DrcrbeW-I0ra,26.0,80730.0,Hipotecada,7.0,Melhora do lar,A,9600.0,7.29,0.0,0.12,N,2
1845,1MrJNLzb-f0L4,JKwSWNu0-8RqX,8YXi1psT-EtAm,22.0,24240.0,Aluguel,3.0,Empreendimento ,B,3500.0,9.99,0.0,0.14,N,3
1846,3G5vmhs3-7J8O,2CbIcMuu-awfc,NDXjd9CQ-eyqe,21.0,21000.0,Aluguel,2.0,Educativo,B,10000.0,11.71,1.0,0.48,N,2
1847,w3IPOuJk-kZCD,YbHR0abC-5BuX,8flcEvDn-5FMq,26.0,36996.0,Aluguel,8.0,Pessoal,C,9600.0,11.97,0.0,0.26,Y,4
1848,JThFe0Zv-seH3,ZK0wZMYY-51I3,r66Q7y8w-mlDH,22.0,165500.0,Hipotecada,6.0,Educativo,C,12000.0,12.99,0.0,0.07,Y,3
1849,tgOC2p9c-xr68,e0EmCJyd-e48T,5ROqrzYR-xEqw,25.0,26400.0,Hipotecada,1.0,Melhora do lar,A,7500.0,8.9,0.0,0.28,N,3
1850,J73z7TAS-TDxS,vaGBgipu-AESA,xeC06g36-INHW,26.0,168000.0,Aluguel,1.0,Empreendimento ,B,20000.0,11.36,0.0,0.12,N,4
1851,Fl1pS03t-Lfaz,tDim9P47-34f1,LlC6rvGe-JnpZ,26.0,34515.0,Hipotecada,11.0,Pagamento de débitos,A,5400.0,7.68,0.0,0.16,N,4
1852,zkFNiaiq-S3KA,aCvxYvg3-1uQU,Pvox78f0-Mriv,29.0,150000.0,Hipotecada,14.0,Empreendimento ,A,12000.0,5.42,0.0,0.08,N,9
1853,KXsy9ncj-3Jls,Ieeq8pwl-8Gtl,ER2IiSpo-pu8C,22.0,26000.0,Hipotecada,4.0,Pessoal,B,4000.0,9.25,0.0,0.15,N,2
1854,3jEm7UrU-hyKx,iu17fFXs-Kcmd,OFSUwPcY-TYO1,22.0,66000.0,Hipotecada,6.0,Educativo,C,15000.0,11.72,0.0,0.23,Y,2
1855,JqjMS0hr-Id0b,UJbmwMls-ya0G,7snwbCA1-lOsP,23.0,66000.0,Hipotecada,7.0,Pessoal,B,10000.0,9.63,0.0,0.15,N,4
1856,SLs75PnT-5scB,gr1nuMqE-EUFb,IOzGGBad-1qFp,25.0,54000.0,Própria,5.0,Melhora do lar,B,8000.0,11.83,0.0,0.15,N,3
1857,8kxrLF6B-Ug74,1wWKysSB-uToh,e8u7d3Jt-N6gx,30.0,36000.0,Hipotecada,1.0,Pagamento de débitos,A,15000.0,6.62,0.0,0.42,N,9
1858,PWs9fJnz-h358,Mch0xHmm-bu2C,kg5ijfTD-pT9G,34.0,220000.0,Hipotecada,6.0,Pagamento de débitos,B,7350.0,11.99,0.0,0.03,N,6
1859,hrsQKnxE-jeso,9FeG25j8-6UOG,H98g545P-4Trw,24.0,66000.0,Aluguel,3.0,Educativo,B,25000.0,9.91,1.0,0.38,N,2
1860,uUqE0mEw-edU5,2UhnCY2i-UwPd,P6dnQ2CA-FAbw,35.0,30000.0,Aluguel,0.0,Médico,C,9000.0,13.92,0.0,0.3,Y,7
1861,lkmbC2Qr-1Nqb,JqJmAI7a-Zo6Q,3egeG21L-fj0U,31.0,24000.0,Aluguel,3.0,Educativo,A,6000.0,8.49,0.0,0.25,N,5
1862,fnvwivqk-nzJ0,RqGha87z-4A6u,eKlLKCtf-7Hcg,26.0,95400.0,Hipotecada,8.0,Pessoal,C,5000.0,12.68,0.0,0.05,N,3
1863,QZrR9ALv-54Kl,oGaGFgbA-x0ty,MA3RBurQ-k3lD,27.0,85000.0,Hipotecada,7.0,Educativo,C,10400.0,13.16,0.0,0.12,Y,6
1864,rij7LfZ6-gKlT,gitwnBvm-EdRA,ZMhYQu6g-ZTzt,21.0,9600.0,Própria,0.0,Empreendimento ,B,1200.0,10.99,0.0,0.13,N,4
1865,tGKFK15Z-hxUm,6dj1Bwff-wXM0,BvihruRE-yAZj,23.0,58000.0,Aluguel,1.0,Médico,B,12800.0,12.42,0.0,0.22,N,2
1866,pbrxxYCT-azkQ,Ocg8CEfd-dYA4,OWpqlTfj-B7BP,27.0,35000.0,Aluguel,8.0,Pessoal,B,12000.0,9.91,1.0,0.34,N,8
1867,1BRC5KwB-zXzu,DPLCwFeu-pF5P,YgUoGqR0-iQrD,24.0,130000.0,Hipotecada,5.0,Pagamento de débitos,B,25000.0,12.53,0.0,0.19,N,3
1868,5zJhNqwO-Gb8N,JmfjRMpi-wlgx,GyT4RsCu-I5Rc,56.0,70000.0,Hipotecada,7.0,Pessoal,B,15000.0,10.38,0.0,0.21,N,20
1869,vi8Xc067-wTFS,PnuSQDms-Ks1I,E863x6fJ-4Uos,24.0,37500.0,Hipotecada,2.0,Pagamento de débitos,A,5600.0,8.94,0.0,0.15,N,4
1870,WX6L0v8J-wBHU,ixxbM1hO-YbIZ,XjDlv0OO-alTD,22.0,50000.0,Própria,3.0,Educativo,A,6000.0,8.94,0.0,0.12,N,2
1871,UcPhJQH7-pYJD,cKO5Q0nd-TG8o,GjBKhh2C-wKZv,26.0,47500.0,Aluguel,8.0,Empreendimento ,A,3000.0,6.76,0.0,0.06,N,2
1872,6HR11vgh-5DFg,zLheMFD7-2MgG,dCsdEGlU-0RxX,27.0,65000.0,Hipotecada,3.0,Pagamento de débitos,B,15000.0,10.75,0.0,0.23,N,5
1873,jbjfH7vn-ePqm,iMrgpL8t-2BXy,DnSUL2WK-SS7s,31.0,42000.0,Aluguel,6.0,Educativo,D,1200.0,16.29,0.0,0.03,Y,5
1874,TLaWn3sg-Gp5d,HPxrM9lL-3dKt,alHB7Yzz-UvDK,23.0,55000.0,Hipotecada,5.0,Educativo,A,15000.0,6.17,0.0,0.27,N,3
1875,5xFFGpif-iNuX,0tysTvkP-b0vw,HW40bXI9-5K4W,24.0,55782.0,Aluguel,3.0,Pagamento de débitos,A,17000.0,7.51,0.0,0.3,N,3
1876,5c61u2W2-lFBG,QaihcaKr-HjUR,AJ7QpBgB-xi1v,25.0,30720.0,Aluguel,2.0,Melhora do lar,C,11000.0,13.72,1.0,0.36,N,2
1877,4yMDBWSe-t3gI,CraubwiC-RiIA,cSn6kbw1-P383,27.0,31200.0,Própria,1.0,Pagamento de débitos,E,7000.0,16.35,1.0,0.22,Y,10
1878,hRbkeoLj-pawJ,Rpa66zpN-IahL,a3Zb05vu-wF7C,23.0,36000.0,Aluguel,1.0,Educativo,A,7000.0,7.9,0.0,0.19,N,4
1879,OhiALUZ7-cF0e,oSdFgFhL-SCCJ,xMZm9bDn-zLwH,35.0,36000.0,Aluguel,1.0,Empreendimento ,C,5600.0,13.06,0.0,0.16,N,7
1880,KpgbTqmR-PM0H,ipCruesi-JaTQ,J63X0dFA-STxu,27.0,48000.0,Aluguel,5.0,Empreendimento ,B,12000.0,11.71,0.0,0.25,N,6
1881,EYl5jXSG-IZnt,Qjc1pwEu-Ybxq,1XiZyvzD-uyjt,38.0,22000.0,Aluguel,2.0,Empreendimento ,C,4000.0,12.68,0.0,0.18,Y,12
1882,mtEidFWk-fLon,um3vJSyl-pK6L,7g5nK9R3-92dI,30.0,72000.0,Hipotecada,4.0,Empreendimento ,B,6000.0,11.99,0.0,0.08,N,10
1883,QoMxv9tl-6RS5,WwvK6uAc-BtkP,CjxkakKw-cGI6,32.0,38300.0,Aluguel,4.0,Médico,B,5000.0,10.25,0.0,0.13,N,9
1884,YjQloiOK-WUiI,lSOv8uJh-NEBn,ByZh0KwP-8j4c,26.0,65000.0,Aluguel,7.0,Educativo,D,6000.0,16.49,0.0,0.09,Y,2
1885,uTQGQr7F-oti1,mBb3ogD7-Mb8u,CbR3KpxP-TONF,25.0,48000.0,Hipotecada,3.0,Médico,C,1400.0,14.79,0.0,0.03,Y,4
1886,L0lBrO45-rdMJ,7e6YhDyi-lW2T,YauSEsui-pqb2,23.0,91000.0,Hipotecada,0.0,Educativo,B,1000.0,11.71,0.0,0.01,N,3
1887,IykCIDPD-u0Lf,wuAkpmX2-Abpy,0tPAMNvt-CdwX,25.0,65000.0,Própria,3.0,Empreendimento ,A,8700.0,7.88,0.0,0.13,N,3
1888,qQEfDGFn-GxT4,wtS1gx6D-Bx0U,Ler6Rt4S-4qCw,34.0,130000.0,Hipotecada,5.0,Pagamento de débitos,B,20000.0,10.65,0.0,0.15,N,10
1889,kHwT2UD8-XBR0,GaUWEXLE-YBkf,ygSIhcO5-aSnv,38.0,112224.0,Hipotecada,5.0,Educativo,A,25000.0,6.99,0.0,0.22,N,13
